"סִינוֹפְּסִיס"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B4%D7%99%D7%A0%D7%95%D6%B9%D7%A4%D6%BC%D6%B0%D7%A1%D6%B4%D7%99%D7%A1-n>		<http://wordnet-rdf.princeton.edu/wn30/06468951-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A4%A7%E6%A6%82-n>		"大概"@qcn	
"הִתְחִיל"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%AA%D6%B0%D7%97%D6%B4%D7%99%D7%9C-v>		<http://wordnet-rdf.princeton.edu/wn30/00345761-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%91%97%E6%89%8B-v>		"著手"@qcn	
"רִשְׁמִי"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A8%D6%B4%D7%A9%D7%81%D6%B0%D7%9E%D6%B4%D7%99-a>		<http://wordnet-rdf.princeton.edu/wn30/01042491-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%A6%AE-a>		"禮"@qcn	
"מִכְלָלָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B4%D7%9B%D6%B0%D7%9C%D6%B8%D7%9C%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/08278324-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A4%A7%E5%B0%88-n>		"大專"@qcn	
"מִכְלָלָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B4%D7%9B%D6%B0%D7%9C%D6%B8%D7%9C%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/08278324-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%86%AB%E5%AD%B8%E9%99%A2-n>		"醫學院"@qcn	
"מִכְלָלָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B4%D7%9B%D6%B0%D7%9C%D6%B8%D7%9C%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/08278324-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A4%A7%E5%AD%B8-n>		"大學"@qcn	
"שֶׁנְהָב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A9%D7%81%D6%B6%D7%A0%D6%B0%D7%94%D6%B8%D7%91-n>		<http://wordnet-rdf.princeton.edu/wn30/14757547-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%B1%A1-n>		"象"@qcn	
"עִיר"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A2%D6%B4%D7%99%D7%A8-n>		<http://wordnet-rdf.princeton.edu/wn30/08524735-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%83%BD%E6%9C%83-n>		"都會"@qcn	
"גֵּא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%92%D6%BC%D6%B5%D7%90-a>		<http://wordnet-rdf.princeton.edu/wn30/01889256-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%82%BA%E5%82%B2-a>		"為傲"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00797430-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8B%92-v>		"拒"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00797430-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8A%97-v>		"抗"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00797430-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8B%92%E7%B5%95-v>		"拒絕"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/02237338-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8E%A8-v>		"推"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/02237338-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8B%92-v>		"拒"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/02237338-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8A%97-v>		"抗"@qcn	
"סֵרֵב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B5%D7%A8%D6%B5%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/02237338-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8B%92%E7%B5%95-v>		"拒絕"@qcn	
"נִבּוּי"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A0%D6%B4%D7%91%D6%BC%D7%95%D6%BC%D7%99-n>		<http://wordnet-rdf.princeton.edu/wn30/06748969-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%90%B5%E5%8F%A3%E7%9B%B4%E6%96%B7-n>		"鐵口直斷"@qcn	
"טוֹבַת-הֲנָאָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%98%D7%95%D6%B9%D7%91%D6%B7%D7%AA-%D7%94%D6%B2%D7%A0%D6%B8%D7%90%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/05157574-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%88%A9%E7%9B%8A-n>		"利益"@qcn	
"אוֹבְּיֶקְט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%90%D7%95%D6%B9%D7%91%D6%BC%D6%B0%D7%99%D6%B6%D7%A7%D6%B0%D7%98-n>		<http://wordnet-rdf.princeton.edu/wn30/00002684-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%89%A9-n>		"物"@qcn	
"בָּא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B8%D7%90-v>		<http://wordnet-rdf.princeton.edu/wn30/01849746-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8E%A2-v>		"探"@qcn	
"בָּא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B8%D7%90-v>		<http://wordnet-rdf.princeton.edu/wn30/01849746-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%9C%9B-v>		"望"@qcn	
"אַרְכִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%90%D6%B7%D7%A8%D6%B0%D7%9B%D6%B4%D7%99%D7%91-n>		<http://wordnet-rdf.princeton.edu/wn30/02735086-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%97%8F-n>		"藏"@qcn	
"הֶאֱמִין"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B6%D7%90%D6%B1%D7%9E%D6%B4%D7%99%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00683280-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%BF%A1-v>		"信"@qcn	
"הֶאֱמִין"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B6%D7%90%D6%B1%D7%9E%D6%B4%D7%99%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00683280-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%9B%B8%E4%BF%A1-v>		"相信"@qcn	
"הֶאֱמִין"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B6%D7%90%D6%B1%D7%9E%D6%B4%D7%99%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00684273-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%BF%A1-v>		"信"@qcn	
"הֶאֱמִין"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B6%D7%90%D6%B1%D7%9E%D6%B4%D7%99%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00684273-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%9B%B8%E4%BF%A1-v>		"相信"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%BF%85%E9%A0%88-v>		"必須"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%8D%E5%BF%85-v>		"不必"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9C%80%E8%A6%81-v>		"需要"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%BF%85%E9%9C%80-v>		"必需"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%8D%E8%A6%81-v>		"不要"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8B%BF-v>		"勿"@qcn	
"הִצְרִיךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A6%D6%B0%D7%A8%D6%B4%D7%99%D7%9A%D6%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02627934-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9C%80-v>		"需"@qcn	
"הֵרִים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A8%D6%B4%D7%99%D7%9D-v>		<http://wordnet-rdf.princeton.edu/wn30/01974062-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%98%82-v>		"昂"@qcn	
"הֵרִים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A8%D6%B4%D7%99%D7%9D-v>		<http://wordnet-rdf.princeton.edu/wn30/01974062-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8F%AD-v>		"揭"@qcn	
"הֵרִים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A8%D6%B4%D7%99%D7%9D-v>		<http://wordnet-rdf.princeton.edu/wn30/01974062-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8D%87-v>		"升"@qcn	
"הֵרִים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A8%D6%B4%D7%99%D7%9D-v>		<http://wordnet-rdf.princeton.edu/wn30/01974062-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%88%89%E8%B5%B7-v>		"舉起"@qcn	
"הֵרִים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A8%D6%B4%D7%99%D7%9D-v>		<http://wordnet-rdf.princeton.edu/wn30/01974062-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%B5%B7-v>		"起"@qcn	
"הֵרִים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A8%D6%B4%D7%99%D7%9D-v>		<http://wordnet-rdf.princeton.edu/wn30/01974062-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%90%8A-v>		"吊"@qcn	
"לַחַן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9C%D6%B7%D7%97%D6%B7%D7%9F-n>		<http://wordnet-rdf.princeton.edu/wn30/07028373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%AA%BF-n>		"調"@qcn	
"תַּרְשִׁים"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%AA%D6%BC%D6%B7%D7%A8%D6%B0%D7%A9%D7%81%D6%B4%D7%99%D7%9D-n>		<http://wordnet-rdf.princeton.edu/wn30/03186399-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9C%96-n>		"圖"@qcn	
"מוּחָשׁ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D7%95%D6%BC%D7%97%D6%B8%D7%A9%D7%81-a>		<http://wordnet-rdf.princeton.edu/wn30/00013160-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%85%B7%E9%AB%94-a>		"具體"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/13770169-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%AA%BF%E7%BE%B9-n>		"調羹"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/13770169-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B9%AF%E5%8C%99-n>		"湯匙"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/04284002-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8B%BA%E5%AD%90-n>		"勺子"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/04284002-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%AA%BF%E7%BE%B9-n>		"調羹"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/04284002-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%9D%93%E5%AD%90-n>		"杓子"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/04284002-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B9%AF%E5%8C%99-n>		"湯匙"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/04284002-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8B%BA-n>		"勺"@qcn	
"כַּף"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%A3-n>		<http://wordnet-rdf.princeton.edu/wn30/04284002-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%9D%93-n>		"杓"@qcn	
"שֻׁמָּן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A9%D7%81%D6%BB%D7%9E%D6%BC%D6%B8%D7%9F-n>		<http://wordnet-rdf.princeton.edu/wn30/05268965-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%84%82-n>		"脂"@qcn	
"גִּבְעֹנֶת"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%92%D6%BC%D6%B4%D7%91%D6%B0%D7%A2%D6%B9%D7%A0%D6%B6%D7%AA-n>		<http://wordnet-rdf.princeton.edu/wn30/09326662-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%B4%97-n>		"崗"@qcn	
"גִּבְעֹנֶת"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%92%D6%BC%D6%B4%D7%91%D6%B0%D7%A2%D6%B9%D7%A0%D6%B6%D7%AA-n>		<http://wordnet-rdf.princeton.edu/wn30/09326662-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%B2%A1-n>		"岡"@qcn	
"!אֹפֶן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%90%D6%B9%D7%A4%D6%B6%D7%9F-n>		<http://wordnet-rdf.princeton.edu/wn30/04931733-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A1%93-n>		"術"@qcn	
"!אֹפֶן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%90%D6%B9%D7%A4%D6%B6%D7%9F-n>		<http://wordnet-rdf.princeton.edu/wn30/04931733-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%89%AF%E6%96%B9-n>		"良方"@qcn	
"!אֹפֶן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%90%D6%B9%D7%A4%D6%B6%D7%9F-n>		<http://wordnet-rdf.princeton.edu/wn30/04931733-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%96%B9%E5%BC%8F-n>		"方式"@qcn	
"בֻּבָּה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%BB%D7%91%D6%BC%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/04025130-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%81%B6-n>		"偶"@qcn	
"תַּשְׁלוּם"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%AA%D6%BC%D6%B7%D7%A9%D7%81%D6%B0%D7%9C%D7%95%D6%BC%D7%9D-n>		<http://wordnet-rdf.princeton.edu/wn30/13278375-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%AC%BE%E9%A0%85-n>		"款項"@qcn	
"עוֹרֵר"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A2%D7%95%D6%B9%D7%A8%D6%B5%D7%A8-v>		<http://wordnet-rdf.princeton.edu/wn30/01759326-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%99%BC-v>		"發"@qcn	
"עוֹרֵר"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A2%D7%95%D6%B9%D7%A8%D6%B5%D7%A8-v>		<http://wordnet-rdf.princeton.edu/wn30/01759326-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%87%83-v>		"燃"@qcn	
"עוֹרֵר"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A2%D7%95%D6%B9%D7%A8%D6%B5%D7%A8-v>		<http://wordnet-rdf.princeton.edu/wn30/01759326-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8B%95-v>		"動"@qcn	
"!צָרְפָתִית"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%A6%D6%B8%D7%A8%D6%B0%D7%A4%D6%B8%D7%AA%D6%B4%D7%99%D7%AA-n>		<http://wordnet-rdf.princeton.edu/wn30/09732903-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B3%95%E5%9C%8B%E4%BA%BA-n>		"法國人"@qcn	
"!דָּרוֹם"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%93%D6%BC%D6%B8%D7%A8%D7%95%D6%B9%D7%9D-n>		<http://wordnet-rdf.princeton.edu/wn30/13833375-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8D%97-n>		"南"@qcn	
"מַרְגִּיז"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B7%D7%A8%D6%B0%D7%92%D6%BC%D6%B4%D7%99%D7%96-a>		<http://wordnet-rdf.princeton.edu/wn30/00089550-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%A3%A8-a>		"磨"@qcn	
"מַרְגִּיז"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B7%D7%A8%D6%B0%D7%92%D6%BC%D6%B4%D7%99%D7%96-a>		<http://wordnet-rdf.princeton.edu/wn30/00089550-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A8%8E%E5%8E%AD-a>		"討厭"@qcn	
"גַּנְזַךְ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%92%D6%BC%D6%B7%D7%A0%D6%B0%D7%96%D6%B7%D7%9A%D6%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/02735086-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%97%8F-n>		"藏"@qcn	
"!רִאשׁוֹן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%A8%D6%B4%D7%90%D7%A9%D7%81%D7%95%D6%B9%D7%9F-a>		<http://wordnet-rdf.princeton.edu/wn30/00814611-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%97%A9-a>		"早"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/00746718-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%A4%BA-v>		"示"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/01009240-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A1%A8%E7%A4%BA-v>		"表示"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/01009240-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%9B%B0-v>		"曰"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/01009240-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%AA%AA%E5%87%BA-v>		"說出"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/01009240-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%99%B3-v>		"陳"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/01009240-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%89%93-v>		"打"@qcn	
"הִגִּיד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%92%D6%BC%D6%B4%D7%99%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/01009240-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A1%A8%E9%81%94-v>		"表達"@qcn	
"ווֹלוּנְטָרִי"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%95%D7%95%D6%B9%D7%9C%D7%95%D6%BC%D7%A0%D6%B0%D7%98%D6%B8%D7%A8%D6%B4%D7%99-a>		<http://wordnet-rdf.princeton.edu/wn30/02520219-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%87%AA%E9%A1%98-a>		"自願"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B8%B8-v>		"游"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%81%8A-v>		"遊"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/02096167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%BD%89-v>		"轉"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01467370-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%BD%89-v>		"轉"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01467370-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%8C%85-v>		"包"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01467370-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9C%88-v>		"圈"@qcn	
"סָבַב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B7%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00969873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%87%8B%E6%94%BE-v>		"釋放"@qcn	
