"upplag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplag-n>		<http://wordnet-rdf.princeton.edu/wn30/04726724-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/natyr%C3%AB-n>		"natyrë"@als	
"þreyja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEreyja-v>		<http://wordnet-rdf.princeton.edu/wn30/01828405-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dua%20shum%C3%AB-v>		"dua shumë"@als	
"þreyja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEreyja-v>		<http://wordnet-rdf.princeton.edu/wn30/01805523-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/munges%C3%AB-v>		"mungesë"@als	
"eldi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/eldi-n>		<http://wordnet-rdf.princeton.edu/wn30/00920510-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/koloni-n>		"koloni"@als	
"sigurvinningur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sigurvinningur-n>		<http://wordnet-rdf.princeton.edu/wn30/07473441-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/triumf-n>		"triumf"@als	
"sigurvinningur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sigurvinningur-n>		<http://wordnet-rdf.princeton.edu/wn30/07473441-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fitore-n>		"fitore"@als	
"skyldulið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skylduli%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07970721-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/klan-n>		"klan"@als	
"skyldulið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skylduli%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07970721-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fis-n>		"fis"@als	
"skyldulið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skylduli%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07970721-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/familje-n>		"familje"@als	
"skyldulið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skylduli%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07970721-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/v%C3%ABllaz%C3%ABri-n>		"vëllazëri"@als	
"skyldulið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skylduli%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07970721-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prejardhje-n>		"prejardhje"@als	
"skyldulið"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skylduli%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07970721-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/farefis-n>		"farefis"@als	
"skakast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skakast-v>		<http://wordnet-rdf.princeton.edu/wn30/00014201-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rr%C3%ABqethje-v>		"rrëqethje"@als	
"skakast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skakast-v>		<http://wordnet-rdf.princeton.edu/wn30/00014201-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/drithm%C3%AB-v>		"drithmë"@als	
"skakast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skakast-v>		<http://wordnet-rdf.princeton.edu/wn30/01888511-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dridhje-v>		"dridhje"@als	
"lína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/07012534-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/resht-n>		"resht"@als	
"lína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zhub%C3%ABr-n>		"zhubër"@als	
"lína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrudhe-n>		"rrudhe"@als	
"lína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rice-n>		"rice"@als	
"lína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zhubrosje-n>		"zhubrosje"@als	
"rjúfa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rj%C3%BAfa-v>		<http://wordnet-rdf.princeton.edu/wn30/01309701-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrmbys-v>		"përmbys"@als	
"rjúfa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rj%C3%BAfa-v>		<http://wordnet-rdf.princeton.edu/wn30/01309701-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rr%C3%ABmoj-v>		"rrëmoj"@als	
"rjúfa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rj%C3%BAfa-v>		<http://wordnet-rdf.princeton.edu/wn30/01309701-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/g%C3%ABrmoj-v>		"gërmoj"@als	
"óargadýr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3argad%C3%BDr-n>		<http://wordnet-rdf.princeton.edu/wn30/02152740-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kafsh%C3%AB%20grabitqare-n>		"kafshë grabitqare"@als	
"óargadýr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3argad%C3%BDr-n>		<http://wordnet-rdf.princeton.edu/wn30/02152740-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grabitqar-n>		"grabitqar"@als	
"hljóta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hlj%C3%B3ta-v>		<http://wordnet-rdf.princeton.edu/wn30/02238085-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr-v>		"marr"@als	
"sumar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sumar-n>		<http://wordnet-rdf.princeton.edu/wn30/15237250-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ver%C3%AB-n>		"verë"@als	
"sumar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sumar-n>		<http://wordnet-rdf.princeton.edu/wn30/15237250-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/or%C3%AB%20e%20ver%C3%ABs-n>		"orë e verës"@als	
"regla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/regla-n>		<http://wordnet-rdf.princeton.edu/wn30/14496710-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rregull-n>		"rregull"@als	
"fyrirsögn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirs%C3%B6gn-n>		<http://wordnet-rdf.princeton.edu/wn30/06339416-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/titull-n>		"titull"@als	
"fyrirsögn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirs%C3%B6gn-n>		<http://wordnet-rdf.princeton.edu/wn30/06339416-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/titull%20respekti-n>		"titull respekti"@als	
"klumba"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/klumba-n>		<http://wordnet-rdf.princeton.edu/wn30/03053474-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkop-n>		"shkop"@als	
"fara í kaf"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20%C3%AD%20kaf-v>		<http://wordnet-rdf.princeton.edu/wn30/01989873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ulem-v>		"ulem"@als	
"fara í kaf"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20%C3%AD%20kaf-v>		<http://wordnet-rdf.princeton.edu/wn30/01989873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fundosem-v>		"fundosem"@als	
"fara í kaf"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20%C3%AD%20kaf-v>		<http://wordnet-rdf.princeton.edu/wn30/01989873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zhytem-v>		"zhytem"@als	
"fara í kaf"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20%C3%AD%20kaf-v>		<http://wordnet-rdf.princeton.edu/wn30/01989873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zbres-v>		"zbres"@als	
"spursmál"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/spursm%C3%A1l-n>		<http://wordnet-rdf.princeton.edu/wn30/07193596-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkim%20te%20dhenash-n>		"kërkim te dhenash"@als	
"spursmál"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/spursm%C3%A1l-n>		<http://wordnet-rdf.princeton.edu/wn30/07193596-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dyshim-n>		"dyshim"@als	
"spursmál"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/spursm%C3%A1l-n>		<http://wordnet-rdf.princeton.edu/wn30/07193596-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pyetje-n>		"pyetje"@als	
"spursmál"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/spursm%C3%A1l-n>		<http://wordnet-rdf.princeton.edu/wn30/07193596-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkim-n>		"kërkim"@als	
"spursmál"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/spursm%C3%A1l-n>		<http://wordnet-rdf.princeton.edu/wn30/07193596-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marrje%20ne%20pyetje-n>		"marrje ne pyetje"@als	
"fljót"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/flj%C3%B3t-n>		<http://wordnet-rdf.princeton.edu/wn30/09411430-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lum-n>		"lum"@als	
"undirhleðsla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/undirhle%C3%B0sla-n>		<http://wordnet-rdf.princeton.edu/wn30/05793554-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/themel-n>		"themel"@als	
"undirhleðsla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/undirhle%C3%B0sla-n>		<http://wordnet-rdf.princeton.edu/wn30/05793554-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/baz%C3%AB-n>		"bazë"@als	
"undirhleðsla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/undirhle%C3%B0sla-n>		<http://wordnet-rdf.princeton.edu/wn30/05793554-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gur%20i%20themelit-n>		"gur i themelit"@als	
"frjálsræði"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/frj%C3%A1lsr%C3%A6%C3%B0i-n>		<http://wordnet-rdf.princeton.edu/wn30/13991823-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/liri-n>		"liri"@als	
"afkomi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afkomi-n>		<http://wordnet-rdf.princeton.edu/wn30/10373998-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/trajtim-n>		"trajtim"@als	
"afkomi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afkomi-n>		<http://wordnet-rdf.princeton.edu/wn30/10373998-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pasardh%C3%ABs-n>		"pasardhës"@als	
"háskólakennari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/h%C3%A1sk%C3%B3lakennari-n>		<http://wordnet-rdf.princeton.edu/wn30/10480730-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/profesor-n>		"profesor"@als	
"háskólakennari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/h%C3%A1sk%C3%B3lakennari-n>		<http://wordnet-rdf.princeton.edu/wn30/10480730-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prof-n>		"prof"@als	
"móðga"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%B3%C3%B0ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/cenoj-v>		"cenoj"@als	
"móðga"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%B3%C3%B0ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/c%C3%ABnim-v>		"cënim"@als	
"móðga"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%B3%C3%B0ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABmtim-v>		"dëmtim"@als	
"móðga"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%B3%C3%B0ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%ABndim-v>		"lëndim"@als	
"dráp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/dr%C3%A1p-n>		<http://wordnet-rdf.princeton.edu/wn30/00220522-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vrasje-n>		"vrasje"@als	
"dráp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/dr%C3%A1p-n>		<http://wordnet-rdf.princeton.edu/wn30/00220522-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vdekje-n>		"vdekje"@als	
"dráp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/dr%C3%A1p-n>		<http://wordnet-rdf.princeton.edu/wn30/00220522-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekzekutim-n>		"ekzekutim"@als	
"maskína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mask%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/03493333-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pjes%C3%ABt%20fizike%20t%C3%AB%20kompjuterit-n>		"pjesët fizike të kompjuterit"@als	
"maskína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mask%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/03701640-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/makineri-n>		"makineri"@als	
"maskína"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mask%C3%ADna-n>		<http://wordnet-rdf.princeton.edu/wn30/03699975-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/makin%C3%AB-n>		"makinë"@als	
"útbúnaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BAtb%C3%BAna%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/03294048-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pajisje-n>		"pajisje"@als	
"útbúnaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BAtb%C3%BAna%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/13777344-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/furnizim-n>		"furnizim"@als	
"þjóhnappar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%B3hnappar-n>		<http://wordnet-rdf.princeton.edu/wn30/05559256-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/t%C3%AB%20ndenjurat-n>		"të ndenjurat"@als	
"þjóhnappar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%B3hnappar-n>		<http://wordnet-rdf.princeton.edu/wn30/05559256-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prapanic%C3%AB-n>		"prapanicë"@als	
"þjóhnappar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%B3hnappar-n>		<http://wordnet-rdf.princeton.edu/wn30/05559256-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/byth%C3%AB-n>		"bythë"@als	
"einkennisbúningur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/einkennisb%C3%BAningur-n>		<http://wordnet-rdf.princeton.edu/wn30/04509592-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/uniform%C3%AB-n>		"uniformë"@als	
"festar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/festar-n>		<http://wordnet-rdf.princeton.edu/wn30/05946687-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/besim%20fetar-n>		"besim fetar"@als	
"festar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/festar-n>		<http://wordnet-rdf.princeton.edu/wn30/05946687-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fe-n>		"fe"@als	
"festar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/festar-n>		<http://wordnet-rdf.princeton.edu/wn30/05946687-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/besim-n>		"besim"@als	
"helgidómur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/helgid%C3%B3mur-n>		<http://wordnet-rdf.princeton.edu/wn30/03028079-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kish%C3%AB-n>		"kishë"@als	
"helgidómur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/helgid%C3%B3mur-n>		<http://wordnet-rdf.princeton.edu/wn30/03028079-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABrtesa%20e%20kish%C3%ABs-n>		"ndërtesa e kishës"@als	
"reiðufé"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rei%C3%B0uf%C3%A9-n>		<http://wordnet-rdf.princeton.edu/wn30/13386614-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/para%20t%C3%AB%20thata-n>		"para të thata"@als	
"ná"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02210855-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fitoj-v>		"fitoj"@als	
"ná"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02210855-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr-v>		"marr"@als	
"ná"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02685665-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zgjatje-v>		"zgjatje"@als	
"ná"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02685665-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zgjat-v>		"zgjat"@als	
"ná"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02685665-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/arrij-v>		"arrij"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/13963970-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/martes%C3%AB-n>		"martesë"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/13963970-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/union-n>		"union"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/13963970-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidhje%20bashk%C3%ABshortore-n>		"lidhje bashkëshortore"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/13963970-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/jet%C3%AB%20bashk%C3%ABshortore-n>		"jetë bashkëshortore"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/07989373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/martes%C3%AB-n>		"martesë"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/07989373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/%C3%A7ift-n>		"çift"@als	
"staðfesta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0festa-n>		<http://wordnet-rdf.princeton.edu/wn30/07989373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/burr%C3%AB%20e%20grua-n>		"burrë e grua"@als	
"ljúga"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/lj%C3%BAga-v>		<http://wordnet-rdf.princeton.edu/wn30/00834259-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/g%C3%ABnjej-v>		"gënjej"@als	
"andsvar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsvar-n>		<http://wordnet-rdf.princeton.edu/wn30/07208338-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kund%C3%ABrshtim-n>		"kundërshtim"@als	
"andsvar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsvar-n>		<http://wordnet-rdf.princeton.edu/wn30/01177033-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/protesoj-n>		"protesoj"@als	
"andsvar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsvar-n>		<http://wordnet-rdf.princeton.edu/wn30/01177033-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kund%C3%ABrshtim-n>		"kundërshtim"@als	
"andsvar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsvar-n>		<http://wordnet-rdf.princeton.edu/wn30/06746005-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pergjigje-n>		"pergjigje"@als	
"andsvar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsvar-n>		<http://wordnet-rdf.princeton.edu/wn30/06746005-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kund%C3%ABrp%C3%ABrgjigje-n>		"kundërpërgjigje"@als	
"andsvar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsvar-n>		<http://wordnet-rdf.princeton.edu/wn30/06746005-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/reagim-n>		"reagim"@als	
"útflúr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BAtfl%C3%BAr-n>		<http://wordnet-rdf.princeton.edu/wn30/03169390-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zbukurim-n>		"zbukurim"@als	
"útflúr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BAtfl%C3%BAr-n>		<http://wordnet-rdf.princeton.edu/wn30/03169390-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dekor-n>		"dekor"@als	
"útflúr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BAtfl%C3%BAr-n>		<http://wordnet-rdf.princeton.edu/wn30/03169390-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/stoli-n>		"stoli"@als	
"skyndisala"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skyndisala-n>		<http://wordnet-rdf.princeton.edu/wn30/01117723-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shitjet-n>		"shitjet"@als	
"skyndisala"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skyndisala-n>		<http://wordnet-rdf.princeton.edu/wn30/01117723-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sezon%20i%20skontove-n>		"sezon i skontove"@als	
"skyndisala"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skyndisala-n>		<http://wordnet-rdf.princeton.edu/wn30/01117723-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/eventet%20e%20shitjes-n>		"eventet e shitjes"@als	
"afhenda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afhenda-v>		<http://wordnet-rdf.princeton.edu/wn30/01438304-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/furnizoj-v>		"furnizoj"@als	
"afhenda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afhenda-v>		<http://wordnet-rdf.princeton.edu/wn30/01438304-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shp%C3%ABrndaj-v>		"shpërndaj"@als	
"afhenda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afhenda-v>		<http://wordnet-rdf.princeton.edu/wn30/02078294-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zmbrapsje-v>		"zmbrapsje"@als	
"afhenda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afhenda-v>		<http://wordnet-rdf.princeton.edu/wn30/02078294-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kthej-v>		"kthej"@als	
"afhenda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afhenda-v>		<http://wordnet-rdf.princeton.edu/wn30/02078294-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr%20mbrapsht-v>		"marr mbrapsht"@als	
"niðurstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ni%C3%B0ursta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/07292694-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rezultat%20p%C3%ABrfundimtar-n>		"rezultat përfundimtar"@als	
"niðurstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ni%C3%B0ursta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/07292694-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbarim-n>		"mbarim"@als	
"niðurstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ni%C3%B0ursta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/07292694-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rezultat-n>		"rezultat"@als	
"niðurstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ni%C3%B0ursta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/07292694-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dalje-n>		"dalje"@als	
"niðurstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ni%C3%B0ursta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/07292694-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrfundim-n>		"përfundim"@als	
